genome_name	ncbi_acc
PRJEB21624_0662	GCA_900313215.1
PRJEB21624_0663	GCA_900313325.1
PRJEB21624_0664	GCA_900313665.1
PRJEB21624_0665	GCA_900313825.1
PRJEB21624_0666	GCA_900313805.1
PRJEB21624_0667	GCA_900314385.1
PRJEB21624_0668	GCA_900314365.1
PRJEB21624_0669	GCA_900314025.1
PRJEB21624_0670	GCA_900314145.1
PRJEB21624_0671	GCA_900314195.1
PRJEB21624_0672	GCA_900315525.1
PRJEB21624_0673	GCA_900315745.1
PRJEB21624_0674	GCA_900313985.1
PRJEB21624_0675	GCA_900314125.1
PRJEB21624_0676	GCA_900314115.1
PRJEB21624_0677	GCA_900314335.1
PRJEB21624_0678	GCA_900314235.1
PRJEB21624_0679	GCA_900314215.1
PRJEB21624_0680	GCA_900313845.1
PRJEB21624_0681	GCA_900313785.1
PRJEB21624_0682	GCA_900313715.1
PRJEB21624_0683	GCA_900313705.1
PRJEB21624_0684	GCA_900313615.1
PRJEB21624_0685	GCA_900313605.1
PRJEB21624_0686	GCA_900313165.1
PRJEB21624_0687	GCA_900313235.1
PRJEB21624_0688	GCA_900313225.1
PRJEB21624_0689	GCA_900313335.1
PRJEB21624_0690	GCA_900313375.1
PRJEB21624_0691	GCA_900315565.1
PRJEB21624_0692	GCA_900315365.1
PRJEB21624_0693	GCA_900315325.1
PRJEB21624_0694	GCA_900315455.1
PRJEB21624_0695	GCA_900314815.1
PRJEB21624_0696	GCA_900314955.1
PRJEB21624_0697	GCA_900314985.1
PRJEB21624_0698	GCA_900315075.1
PRJEB21624_0699	GCA_900315095.1
PRJEB21624_0700	GCA_900315105.1
PRJEB21624_0701	GCA_900314475.1
PRJEB21624_0702	GCA_900314435.1
PRJEB21624_0703	GCA_900314395.1
PRJEB21624_0704	GCA_900314755.1
PRJEB21624_0705	GCA_900314655.1
PRJEB21624_0706	GCA_900314715.1
PRJEB21624_0707	GCA_900316475.1
PRJEB21624_0708	GCA_900316645.1
PRJEB21624_0709	GCA_900316445.1
PRJEB21624_0710	GCA_900316355.1
PRJEB21624_0711	GCA_900316285.1
PRJEB21624_0712	GCA_900316315.1
PRJEB21624_0713	GCA_900316265.1
PRJEB21624_0714	GCA_900316505.1
PRJEB21624_0715	GCA_900316585.1
PRJEB21624_0716	GCA_900316685.1
PRJEB21624_0717	GCA_900316575.1
PRJEB21624_0718	GCA_900316735.1
PRJEB21624_0719	GCA_900316985.1
PRJEB21624_0720	GCA_900316765.1
PRJEB21624_0721	GCA_900316835.1
PRJEB21624_0722	GCA_900316975.1
PRJEB21624_0723	GCA_900318555.1
PRJEB21624_0724	GCA_900318585.1
PRJEB21624_0725	GCA_900318535.1
PRJEB21624_0726	GCA_900318425.1
PRJEB21624_0727	GCA_900318475.1
PRJEB21624_0728	GCA_900318335.1
PRJEB21624_0729	GCA_900318255.1
PRJEB21624_0730	GCA_900318305.1
PRJEB21624_0731	GCA_900318345.1
PRJEB21624_0732	GCA_900318115.1
PRJEB21624_0733	GCA_900318205.1
PRJEB21624_0734	GCA_900318005.1
PRJEB21624_0735	GCA_900318065.1
PRJEB21624_0736	GCA_900317835.1
PRJEB21624_0737	GCA_900317655.1
PRJEB21624_0738	GCA_900317645.1
PRJEB21624_0739	GCA_900317635.1
PRJEB21624_0740	GCA_900317665.1
PRJEB21624_0741	GCA_900317535.1
PRJEB21624_0742	GCA_900317465.1
PRJEB21624_0743	GCA_900317305.1
PRJEB21624_0744	GCA_900317325.1
PRJEB21624_0745	GCA_900317195.1
PRJEB21624_0746	GCA_900317115.1
PRJEB21624_0747	GCA_900319315.1
PRJEB21624_0748	GCA_900319385.1
PRJEB21624_0749	GCA_900319295.1
PRJEB21624_0750	GCA_900319525.1
PRJEB21624_0751	GCA_900319425.1
PRJEB21624_0752	GCA_900319445.1
PRJEB21624_0753	GCA_900319395.1
PRJEB21624_0754	GCA_900319475.1
PRJEB21624_0755	GCA_900319225.1
PRJEB21624_0756	GCA_900319235.1
PRJEB21624_0757	GCA_900319085.1
PRJEB21624_0758	GCA_900319205.1
PRJEB21624_0759	GCA_900319115.1
PRJEB21624_0760	GCA_900318995.1
PRJEB21624_0761	GCA_900318915.1
PRJEB21624_0762	GCA_900318895.1
PRJEB21624_0763	GCA_900318885.1
PRJEB21624_0764	GCA_900318945.1
PRJEB21624_0765	GCA_900318865.1
PRJEB21624_0766	GCA_900318795.1
PRJEB21624_0767	GCA_900318685.1
PRJEB21624_0768	GCA_900318775.1
PRJEB21624_0769	GCA_900318675.1
PRJEB21624_0770	GCA_900318815.1
PRJEB21624_0771	GCA_900318645.1
PRJEB21624_0772	GCA_900321475.1
PRJEB21624_0773	GCA_900321445.1
PRJEB21624_0774	GCA_900321235.1
PRJEB21624_0775	GCA_900321045.1
PRJEB21624_0776	GCA_900320885.1
PRJEB21624_0777	GCA_900320845.1
PRJEB21624_0778	GCA_900320705.1
PRJEB21624_0779	GCA_900320715.1
PRJEB21624_0780	GCA_900320565.1
PRJEB21624_0781	GCA_900320585.1
PRJEB21624_0782	GCA_900320445.1
PRJEB21624_0783	GCA_900320435.1
PRJEB21624_0784	GCA_900320375.1
PRJEB21624_0785	GCA_900320275.1
PRJEB21624_0786	GCA_900320245.1
PRJEB21624_0787	GCA_900320255.1
PRJEB21624_0788	GCA_900320165.1
PRJEB21624_0789	GCA_900320155.1
PRJEB21624_0790	GCA_900320125.1
PRJEB21624_0791	GCA_900320005.1
PRJEB21624_0792	GCA_900320055.1
PRJEB21624_0793	GCA_900320045.1
PRJEB21624_0794	GCA_900319805.1
PRJEB21624_0795	GCA_900319845.1
PRJEB21624_0796	GCA_900319735.1
PRJEB21624_0797	GCA_900319605.1
PRJEB21624_0798	GCA_900319495.1
PRJEB21624_0799	GCA_900319555.1
PRJEB21624_0800	GCA_900322195.1
PRJEB21624_0801	GCA_900322135.1
PRJEB21624_0802	GCA_900322005.1
PRJEB21624_0803	GCA_900321985.1
PRJEB21624_0804	GCA_900321965.1
PRJEB21624_0805	GCA_900321835.1
PRJEB21624_0806	GCA_900321725.1
PRJEB21624_0807	GCA_900321585.1
PRJEB21624_0808	GCA_900321555.1
PRJEB21624_0809	GCA_900321425.1
PRJEB21624_0810	GCA_900320035.1
PRJEB21624_0811	GCA_900318605.1
PRJEB21624_0812	GCA_900313355.1
PRJEB21624_0813	GCA_900313185.1
PRJEB21624_0814	GCA_900313155.1
PRJEB21624_0815	GCA_900313305.1
PRJEB21624_0816	GCA_900314515.1
PRJEB21624_0817	GCA_900322065.1
PRJEB21624_0818	GCA_900321885.1
PRJEB21624_0819	GCA_900321015.1
PRJEB21624_0820	GCA_900319195.1
PRJEB21624_0821	GCA_900318825.1
PRJEB21624_0822	GCA_900316155.1
PRJEB21624_0823	GCA_900315975.1
PRJEB21624_0824	GCA_900315755.1
PRJEB21624_0825	GCA_900321035.1
PRJEB21624_0826	GCA_900320145.1
PRJEB21624_0827	GCA_900319435.1
PRJEB21624_0828	GCA_900318455.1
PRJEB21624_0829	GCA_900316935.1
PRJEB21624_0830	GCA_900315925.1
PRJEB21624_0831	GCA_900315805.1
PRJEB21624_0832	GCA_900314625.1
PRJEB21624_0833	GCA_900314765.1
PRJEB21624_0834	GCA_900314855.1
PRJEB21624_0835	GCA_900315155.1
PRJEB21624_0836	GCA_900315345.1
PRJEB21624_0837	GCA_900313835.1
PRJEB21624_0838	GCA_900314305.1
PRJEB21624_0839	GCA_900314035.1
PRJEB21624_0840	GCA_900315515.1
PRJEB21624_0841	GCA_900314675.1
PRJEB21624_0842	GCA_900317435.1
PRJEB21624_0843	GCA_900317255.1
PRJEB21624_0844	GCA_900317185.1
PRJEB21624_0845	GCA_900315725.1
PRJEB21624_0846	GCA_900321635.1
PRJEB21624_0847	GCA_900315435.1
PRJEB21624_0848	GCA_900313935.1
PRJEB21624_0849	GCA_900319755.1
PRJEB21624_0850	GCA_900317105.1
PRJEB21624_0851	GCA_900316375.1
PRJEB21624_0852	GCA_900316175.1
PRJEB21624_0853	GCA_900317455.1
PRJEB21624_0854	GCA_900315045.1
PRJEB21624_0855	GCA_900314415.1
PRJEB21624_0856	GCA_900321925.1
PRJEB21624_0857	GCA_900320175.1
PRJEB21624_0858	GCA_900319625.1
PRJEB21624_0859	GCA_900318595.1
PRJEB21624_0860	GCA_900317625.1
PRJEB21624_0861	GCA_900316905.1
PRJEB21624_0862	GCA_900320775.1
PRJEB21624_0863	GCA_900318215.1
PRJEB21624_0864	GCA_900317245.1
PRJEB21624_0865	GCA_900316275.1
PRJEB21624_0866	GCA_900313915.1
PRJEB21624_0867	GCA_900314825.1
PRJEB21624_0868	GCA_900315575.1
PRJEB21624_0869	GCA_900315615.1
PRJEB21624_0870	GCA_900315385.1
PRJEB21624_0871	GCA_900315165.1
PRJEB21624_0872	GCA_900314785.1
PRJEB21624_0873	GCA_900314875.1
PRJEB21624_0874	GCA_900314645.1
PRJEB21624_0875	GCA_900314685.1
PRJEB21624_0876	GCA_900314665.1
PRJEB21624_0877	GCA_900313905.1
PRJEB21624_0878	GCA_900313875.1
PRJEB21624_0879	GCA_900314315.1
PRJEB21624_0880	GCA_900314245.1
PRJEB21624_0881	GCA_900313395.1
PRJEB21624_0882	GCA_900321745.1
PRJEB21624_0883	GCA_900316545.1
PRJEB21624_0884	GCA_900318935.1
PRJEB21624_0885	GCA_900317935.1
PRJEB21624_0886	GCA_900321735.1
PRJEB21624_0887	GCA_900320675.1
PRJEB21624_0888	GCA_900319365.1
PRJEB21624_0889	GCA_900314505.1
PRJEB21624_0890	GCA_900314465.1
PRJEB21624_0891	GCA_900314375.1
PRJEB21624_0892	GCA_900314225.1
PRJEB21624_0893	GCA_900313515.1
PRJEB21624_0894	GCA_900313115.1
PRJEB21624_0895	GCA_900313795.1
PRJEB21624_0896	GCA_900315395.1
PRJEB21624_0897	GCA_900318195.1
PRJEB21624_0898	GCA_900317365.1
PRJEB21624_0899	GCA_900321495.1
PRJEB21624_0900	GCA_900321815.1
PRJEB21624_0901	GCA_900321415.1
PRJEB21624_0902	GCA_900320815.1
PRJEB21624_0903	GCA_900320315.1
PRJEB21624_0904	GCA_900319705.1
PRJEB21624_0905	GCA_900315145.1
PRJEB21624_0906	GCA_900313105.1
PRJEB21624_0907	GCA_900313415.1
PRJEB21624_0908	GCA_900313285.1
PRJEB21624_0909	GCA_900321105.1
PRJEB21624_0910	GCA_900320405.1
PRJEB21624_0911	GCA_900318505.1
PRJEB21624_0912	GCA_900317945.1
